player_id,team_id,number,position,height,weight,name,image_url,yoe
259,ORL,3,F,200,229,Chuma Okeke,https://cdn.nba.com/headshots/nba/latest/260x190/1629643.png,
144,PHX,2,G,193,213,Josh Okogie,https://cdn.nba.com/headshots/nba/latest/260x190/1629006.png,
273,ATL,17,F-C,208,240,Onyeka Okongwu,https://cdn.nba.com/headshots/nba/latest/260x190/1630168.png,
102,CLE,35,F-G,195,225,Isaac Okoro,https://cdn.nba.com/headshots/nba/latest/260x190/1630171.png,
196,TOR,41,F-C,210,240,Kelly Olynyk,https://cdn.nba.com/headshots/nba/latest/260x190/203482.png,
467,WAS,97,F,198,235,Eugene Omoruyi,https://cdn.nba.com/headshots/nba/latest/260x190/1630647.png,
332,SAS,16,F,200,230,Cedi Osman,https://cdn.nba.com/headshots/nba/latest/260x190/1626224.png,
112,PHI,9,F-G,200,203,Kelly Oubre Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png,
176,GSW,3,G,182,175,Chris Paul,https://cdn.nba.com/headshots/nba/latest/260x190/101108.png,
54,PHI,22,G,190,183,Cameron Payne,https://cdn.nba.com/headshots/nba/latest/260x190/1626166.png,
234,GSW,0,G,187,195,Gary Payton II,https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png,
496,BOS,13,F,205,205,Drew Peterson,https://cdn.nba.com/headshots/nba/latest/260x190/1641809.png,
303,CHI,15,F,203,198,Julian Phillips,https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png,
302,DEN,24,G,187,202,Jalen Pickett,https://cdn.nba.com/headshots/nba/latest/260x190/1629618.png,
475,MEM,1,G,185,170,Scotty Pippen Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1630590.png,
219,LAC,44,F-C,208,254,Mason Plumlee,https://cdn.nba.com/headshots/nba/latest/260x190/203486.png,
99,GSW,2,G,193,205,Brandin Podziemski,https://cdn.nba.com/headshots/nba/latest/260x190/1641764.png,
291,TOR,19,C,213,260,Jakob Poeltl,https://cdn.nba.com/headshots/nba/latest/260x190/1627751.png,
361,CHA,17,F,213,210,Aleksej Pokusevski,https://cdn.nba.com/headshots/nba/latest/260x190/1630197.png,
352,WAS,13,G,193,194,Jordan Poole,https://cdn.nba.com/headshots/nba/latest/260x190/1629673.png,
202,CLE,9,G,185,180,Craig Porter Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1641854.png,
8,DEN,1,F,208,218,Michael Porter Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1629008.png,
30,MIL,9,F,208,250,Bobby Portis,https://cdn.nba.com/headshots/nba/latest/260x190/1626171.png,
83,BOS,8,F-C,218,240,Kristaps Porzingis,https://cdn.nba.com/headshots/nba/latest/260x190/204001.png,
505,UTA,25,C,205,248,Micah Potter,https://cdn.nba.com/headshots/nba/latest/260x190/1630695.png,
129,DAL,7,F-C,208,240,Dwight Powell,https://cdn.nba.com/headshots/nba/latest/260x190/203939.png,
43,LAC,24,G,193,215,Norman Powell,https://cdn.nba.com/headshots/nba/latest/260x190/1626181.png,
524,UTA,10,G,190,181,Jason Preston,https://cdn.nba.com/headshots/nba/latest/260x190/1630554.png,
78,LAL,12,F,198,218,Taurean Prince,https://cdn.nba.com/headshots/nba/latest/260x190/1627752.png,
1,BOS,11,G,185,195,Payton Pritchard,https://cdn.nba.com/headshots/nba/latest/260x190/1630202.png,
268,DAL,18,F,200,230,Olivier-Maxence Prosper,https://cdn.nba.com/headshots/nba/latest/260x190/1641765.png,
478,ORL,12,G,195,190,Trevelin Queen,https://cdn.nba.com/headshots/nba/latest/260x190/1630243.png,
266,BOS,88,C,213,248,Neemias Queta,https://cdn.nba.com/headshots/nba/latest/260x190/1629674.png,
224,TOR,5,G,187,190,Immanuel Quickley,https://cdn.nba.com/headshots/nba/latest/260x190/1630193.png,
265,GSW,25,G,193,208,Lester Quinones,https://cdn.nba.com/headshots/nba/latest/260x190/1631311.png,
217,NYK,30,F-C,203,250,Julius Randle,https://cdn.nba.com/headshots/nba/latest/260x190/203944.png,
334,POR,26,C,205,245,Duop Reath,https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png,
45,LAL,15,G,195,197,Austin Reaves,https://cdn.nba.com/headshots/nba/latest/260x190/1630559.png,
232,LAL,5,F-G,200,217,Cam Reddish,https://cdn.nba.com/headshots/nba/latest/260x190/1629629.png,
50,PHI,44,F,205,210,Paul Reed,https://cdn.nba.com/headshots/nba/latest/260x190/1630194.png,
11,MIN,11,C-F,205,264,Naz Reid,https://cdn.nba.com/headshots/nba/latest/260x190/1629675.png,
523,DET,8,G,195,210,Jared Rhoden,https://cdn.nba.com/headshots/nba/latest/260x190/1631197.png,
374,CHA,4,C,213,245,Nick Richards,https://cdn.nba.com/headshots/nba/latest/260x190/1630208.png,
264,MIA,0,G,195,200,Josh Richardson,https://cdn.nba.com/headshots/nba/latest/260x190/1626196.png,
128,MIA,55,F,200,215,Duncan Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png,
337,GSW,18,G,195,190,Jerome Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629010.png,
311,NYK,23,C-F,213,240,Mitchell Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629011.png,
304,MIA,25,C,208,235,Orlando Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1631115.png,
279,NOP,50,F,203,240,Jeremiah Robinson-Earl,https://cdn.nba.com/headshots/nba/latest/260x190/1630526.png,
247,PHX,21,F,193,255,David Roddy,https://cdn.nba.com/headshots/nba/latest/260x190/1631223.png,
553,MIL,55,G,190,180,Ryan Rollins,https://cdn.nba.com/headshots/nba/latest/260x190/1631157.png,
458,MEM,23,G,190,200,Derrick Rose,https://cdn.nba.com/headshots/nba/latest/260x190/201565.png,
285,MIA,2,G,185,190,Terry Rozier,https://cdn.nba.com/headshots/nba/latest/260x190/1626179.png,
455,POR,72,G-F,198,185,Rayan Rupert,https://cdn.nba.com/headshots/nba/latest/260x190/1641712.png,
55,LAL,1,G,190,193,D'Angelo Russell,https://cdn.nba.com/headshots/nba/latest/260x190/1626156.png,
373,NOP,37,F,198,215,Matt Ryan,https://cdn.nba.com/headshots/nba/latest/260x190/1630346.png,
56,SAC,10,F-C,208,240,Domantas Sabonis,https://cdn.nba.com/headshots/nba/latest/260x190/1627734.png,
353,UTA,19,F,208,227,Luka Samanic,https://cdn.nba.com/headshots/nba/latest/260x190/1629677.png,
432,HOU,0,F,198,230,Jermaine Samuels Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631257.png,
489,CHI,21,F,205,245,Adama Sanogo,https://cdn.nba.com/headshots/nba/latest/260x190/1641766.png,
335,GSW,15,F,198,185,Gui Santos,https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png,
158,GSW,20,F-C,208,225,Dario Saric,https://cdn.nba.com/headshots/nba/latest/260x190/203967.png,
436,OKC,30,C,208,240,Olivier Sarr,https://cdn.nba.com/headshots/nba/latest/260x190/1630846.png,
398,DET,25,G,187,195,Marcus Sasser,https://cdn.nba.com/headshots/nba/latest/260x190/1631204.png,
347,ORL,25,F,195,241,Admiral Schofield,https://cdn.nba.com/headshots/nba/latest/260x190/1629678.png,
204,BKN,17,G,185,175,Dennis Schroder,https://cdn.nba.com/headshots/nba/latest/260x190/203471.png,
495,NOP,0,G,195,180,Dereon Seabron,https://cdn.nba.com/headshots/nba/latest/260x190/1631220.png,
213,HOU,28,C,210,243,Alperen Sengun,https://cdn.nba.com/headshots/nba/latest/260x190/1630578.png,
424,UTA,8,F,195,235,Brice Sensabaugh,https://cdn.nba.com/headshots/nba/latest/260x190/1641729.png,
214,UTA,2,G,190,190,Collin Sexton,https://cdn.nba.com/headshots/nba/latest/260x190/1629012.png,
463,WAS,20,G,193,190,Landry Shamet,https://cdn.nba.com/headshots/nba/latest/260x190/1629013.png,
248,BKN,20,C,205,265,Day'Ron Sharpe,https://cdn.nba.com/headshots/nba/latest/260x190/1630549.png,
437,POR,17,G,195,205,Shaedon Sharpe,https://cdn.nba.com/headshots/nba/latest/260x190/1631101.png,
183,IND,26,G,198,190,Ben Sheppard,https://cdn.nba.com/headshots/nba/latest/260x190/1641767.png,
136,IND,43,F,203,245,Pascal Siakam,https://cdn.nba.com/headshots/nba/latest/260x190/1627783.png,
440,BKN,10,G-F,208,240,Ben Simmons,https://cdn.nba.com/headshots/nba/latest/260x190/1627732.png,
392,POR,1,G,190,193,Anfernee Simons,https://cdn.nba.com/headshots/nba/latest/260x190/1629014.png,
205,NYK,45,C,208,250,Jericho Sims,https://cdn.nba.com/headshots/nba/latest/260x190/1630579.png,
431,SAC,18,F,200,215,Jalen Slawson,https://cdn.nba.com/headshots/nba/latest/260x190/1641771.png,
451,MEM,36,G,190,220,Marcus Smart,https://cdn.nba.com/headshots/nba/latest/260x190/203935.png,
151,IND,25,F-C,205,215,Jalen Smith,https://cdn.nba.com/headshots/nba/latest/260x190/1630188.png,
439,PHI,23,G,193,160,Terquavion Smith,https://cdn.nba.com/headshots/nba/latest/260x190/1631173.png,
309,BKN,4,G,190,205,Dennis Smith Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1628372.png,
120,HOU,10,F,210,220,Jabari Smith Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631095.png,
421,CHA,8,G,187,185,Nick Smith Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1641733.png,
321,SAS,10,F,203,230,Jeremy Sochan,https://cdn.nba.com/headshots/nba/latest/260x190/1631110.png,
487,GSW,61,G,190,205,Pat Spencer,https://cdn.nba.com/headshots/nba/latest/260x190/1630311.png,
184,BOS,44,G,193,202,Jaden Springer,https://cdn.nba.com/headshots/nba/latest/260x190/1630531.png,
281,MEM,24,F,200,230,Lamar Stevens,https://cdn.nba.com/headshots/nba/latest/260x190/1630205.png,
417,DET,28,F-C,203,250,Isaiah Stewart,https://cdn.nba.com/headshots/nba/latest/260x190/1630191.png,
170,DEN,3,G,198,205,Julian Strawther,https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png,
84,CLE,1,G-F,195,215,Max Strus,https://cdn.nba.com/headshots/nba/latest/260x190/1629622.png,
80,ORL,4,G,195,205,Jalen Suggs,https://cdn.nba.com/headshots/nba/latest/260x190/1630591.png,
425,MIA,21,F,203,220,Cole Swider,https://cdn.nba.com/headshots/nba/latest/260x190/1631306.png,
185,HOU,8,F,193,230,Jae'Sean Tate,https://cdn.nba.com/headshots/nba/latest/260x190/1630256.png,
7,BOS,0,F-G,203,210,Jayson Tatum,https://cdn.nba.com/headshots/nba/latest/260x190/1628369.png,
468,TOR,17,G-F,195,195,Garrett Temple,https://cdn.nba.com/headshots/nba/latest/260x190/202066.png,
233,CHI,25,F,200,195,Dalen Terry,https://cdn.nba.com/headshots/nba/latest/260x190/1631207.png,
127,LAC,10,F-C,203,245,Daniel Theis,https://cdn.nba.com/headshots/nba/latest/260x190/1628464.png,
270,BKN,24,G,190,210,Cam Thomas,https://cdn.nba.com/headshots/nba/latest/260x190/1630560.png,
482,PHX,4,G,175,185,Isaiah Thomas,https://cdn.nba.com/headshots/nba/latest/260x190/202738.png,
201,HOU,1,G-F,200,200,Amen Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/1641708.png,
403,DET,9,G-F,198,205,Ausar Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/1641709.png,
105,GSW,11,G,198,220,Klay Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/202691.png,
230,CLE,13,C-F,205,254,Tristan Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/202684.png,
345,CHA,21,F,205,203,JT Thor,https://cdn.nba.com/headshots/nba/latest/260x190/1630550.png,
324,POR,4,G-F,195,201,Matisse Thybulle,https://cdn.nba.com/headshots/nba/latest/260x190/1629680.png,
212,BOS,26,F,200,245,Xavier Tillman,https://cdn.nba.com/headshots/nba/latest/260x190/1630214.png,
521,NYK,0,F,203,200,Jacob Toppin,https://cdn.nba.com/headshots/nba/latest/260x190/1631210.png,
49,IND,1,F,205,220,Obi Toppin,https://cdn.nba.com/headshots/nba/latest/260x190/1630167.png,
93,MIN,32,C-F,213,248,Karl-Anthony Towns,https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png,
263,TOR,33,G,195,204,Gary Trent Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png,
534,IND,44,F-C,203,255,Oscar Tshiebwe,https://cdn.nba.com/headshots/nba/latest/260x190/1631131.png,
381,LAC,17,F,195,245,P.J. Tucker,https://cdn.nba.com/headshots/nba/latest/260x190/200782.png,
69,IND,33,C-F,210,250,Myles Turner,https://cdn.nba.com/headshots/nba/latest/260x190/1626167.png,
367,DEN,4,F,203,215,Hunter Tyson,https://cdn.nba.com/headshots/nba/latest/260x190/1641816.png,
488,DET,17,G,198,210,Stanley Umude,https://cdn.nba.com/headshots/nba/latest/260x190/1630649.png,
32,NOP,17,C,210,265,Jonas Valanciunas,https://cdn.nba.com/headshots/nba/latest/260x190/202685.png,
130,HOU,5,G,182,197,Fred VanVleet,https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png,
371,LAL,2,F,203,214,Jarred Vanderbilt,https://cdn.nba.com/headshots/nba/latest/260x190/1629020.png,
333,SAS,24,G-F,195,200,Devin Vassell,https://cdn.nba.com/headshots/nba/latest/260x190/1630170.png,
283,SAC,7,F,203,225,Sasha Vezenkov,https://cdn.nba.com/headshots/nba/latest/260x190/1628426.png,
444,LAL,7,G,187,200,Gabe Vincent,https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png,
153,CHI,9,C,208,260,Nikola Vucevic,https://cdn.nba.com/headshots/nba/latest/260x190/202696.png,
148,CLE,32,F-C,205,228,Dean Wade,https://cdn.nba.com/headshots/nba/latest/260x190/1629731.png,
72,ORL,22,F,208,220,Franz Wagner,https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png,
63,ORL,21,F-C,210,245,Moritz Wagner,https://cdn.nba.com/headshots/nba/latest/260x190/1629021.png,
520,PHX,12,F,195,250,Ish Wainright,https://cdn.nba.com/headshots/nba/latest/260x190/1630688.png,
319,POR,34,F,200,227,Jabari Walker,https://cdn.nba.com/headshots/nba/latest/260x190/1631133.png,
320,IND,5,F,200,235,Jarace Walker,https://cdn.nba.com/headshots/nba/latest/260x190/1641716.png,
272,BKN,8,G-F,193,204,Lonnie Walker IV,https://cdn.nba.com/headshots/nba/latest/260x190/1629022.png,
4,OKC,22,G,190,195,Cason Wallace,https://cdn.nba.com/headshots/nba/latest/260x190/1641717.png,
420,BOS,27,G,198,205,Jordan Walsh,https://cdn.nba.com/headshots/nba/latest/260x190/1641775.png,
456,MIN,24,F,203,220,T.J. Warren,https://cdn.nba.com/headshots/nba/latest/260x190/203933.png,
209,DAL,25,F,200,230,P.J. Washington,https://cdn.nba.com/headshots/nba/latest/260x190/1629023.png,
480,MIL,23,G,190,195,TyTy Washington Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631102.png,
330,MEM,18,G-F,205,215,Yuta Watanabe,https://cdn.nba.com/headshots/nba/latest/260x190/1629139.png,
253,OKC,12,F,198,210,Lindy Waters III,https://cdn.nba.com/headshots/nba/latest/260x190/1630322.png,
256,BKN,9,F,203,237,Trendon Watford,https://cdn.nba.com/headshots/nba/latest/260x190/1630570.png,
13,DEN,8,G,200,200,Peyton Watson,https://cdn.nba.com/headshots/nba/latest/260x190/1631212.png,
314,SAS,1,F-C,223,210,Victor Wembanyama,https://cdn.nba.com/headshots/nba/latest/260x190/1641705.png,
307,SAS,14,G,190,185,Blake Wesley,https://cdn.nba.com/headshots/nba/latest/260x190/1631104.png,
71,LAC,0,G,193,200,Russell Westbrook,https://cdn.nba.com/headshots/nba/latest/260x190/201566.png,
141,CHI,0,G,195,195,Coby White,https://cdn.nba.com/headshots/nba/latest/260x190/1629632.png,
3,BOS,9,G,193,190,Derrick White,https://cdn.nba.com/headshots/nba/latest/260x190/1628401.png,
543,BKN,0,F,198,220,Dariq Whitehead,https://cdn.nba.com/headshots/nba/latest/260x190/1641727.png,
308,HOU,7,F,200,230,Cam Whitmore,https://cdn.nba.com/headshots/nba/latest/260x190/1641715.png,
14,OKC,21,G,195,190,Aaron Wiggins,https://cdn.nba.com/headshots/nba/latest/260x190/1630598.png,
124,GSW,22,F,200,197,Andrew Wiggins,https://cdn.nba.com/headshots/nba/latest/260x190/203952.png,
466,MIA,15,G,193,210,Alondes Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631214.png,
404,DAL,0,G,185,190,Brandon Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1630314.png,
169,CHA,2,F,198,236,Grant Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png,
27,OKC,8,G-F,195,211,Jalen Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631114.png,
40,OKC,6,F,205,240,Jaylin Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631119.png,
34,OKC,34,G-F,198,210,Kenrich Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png,
452,CHA,5,C,213,240,Mark Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631109.png,
399,HOU,19,G,195,205,Nate Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631466.png,
312,CHI,44,F,200,215,Patrick Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1630172.png,
306,MEM,8,F,205,185,Ziaire Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1630533.png,
536,POR,35,C-F,205,249,Robert Williams III,https://cdn.nba.com/headshots/nba/latest/260x190/1629057.png,
328,MEM,5,G,193,205,Vince Williams Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631246.png,
96,NOP,1,F,198,284,Zion Williamson,https://cdn.nba.com/headshots/nba/latest/260x190/1629627.png,
369,BKN,22,F,198,220,Jalen Wilson,https://cdn.nba.com/headshots/nba/latest/260x190/1630592.png,
416,ATL,20,G-F,200,196,Dylan Windler,https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png,
418,DET,13,C,210,240,James Wiseman,https://cdn.nba.com/headshots/nba/latest/260x190/1630164.png,
547,IND,21,G,190,185,Isaiah Wong,https://cdn.nba.com/headshots/nba/latest/260x190/1631209.png,
222,LAL,35,F,203,214,Christian Wood,https://cdn.nba.com/headshots/nba/latest/260x190/1626174.png,
344,MIA,4,G,195,185,Delon Wright,https://cdn.nba.com/headshots/nba/latest/260x190/1626153.png,
390,PHX,30,F,203,225,Thaddeus Young,https://cdn.nba.com/headshots/nba/latest/260x190/201152.png,
288,ATL,11,G,185,164,Trae Young,https://cdn.nba.com/headshots/nba/latest/260x190/1629027.png,
342,UTA,77,C,210,275,Omer Yurtseven,https://cdn.nba.com/headshots/nba/latest/260x190/1630209.png,
242,NOP,40,F-C,210,240,Cody Zeller,https://cdn.nba.com/headshots/nba/latest/260x190/203469.png,
91,LAC,40,C,213,240,Ivica Zubac,https://cdn.nba.com/headshots/nba/latest/260x190/1627826.png,